,MH63_germfree2,MH63_germfree3,MH63_microbiota1,MH63_microbiota3,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Product,funrice,,,,
LOC4352117,1705.826319,1710.428463,207.4767748,199.5372329,955.8171976,-3.070711836,0.158026095,-19.43167573,4.17E-84,9.45E-82,uncharacterized LOC4352117,-,,,,
LOC4324117,1672.018889,1826.211313,169.6495175,144.3460834,953.0564508,-3.483689299,0.179679735,-19.38832616,9.68E-84,2.17E-81,acidic endochitinase,-,,,,
LOC4346856,12975.29159,11816.16611,786.3484393,1124.201261,6675.50185,-3.695697226,0.195610941,-18.89310082,1.30E-79,2.83E-77,aminopeptidase M1-D-like,-,,,,
LOC4350821,1396.729817,1127.303929,49.29006252,58.58752796,657.9778342,-4.539388114,0.242286052,-18.73565594,2.53E-78,5.47E-76,barwin,-,,,,
LOC4329427,3463.812673,3036.668379,477.9989784,489.0784943,1866.889631,-2.748528368,0.147923127,-18.58078869,4.60E-77,9.73E-75,isoflavone 2'-hydroxylase,-,,,,
LOC4331102,4108.085694,3580.847774,530.7278825,578.2334281,2199.473695,-2.792261772,0.150282026,-18.58014462,4.65E-77,9.76E-75,cinnamoyl-CoA reductase 1-like,OsCCR10,,,,
LOC4327401,925.3576522,962.0502249,49.29006252,54.34205492,497.7599986,-4.180823589,0.225713758,-18.52267947,1.36E-76,2.82E-74,probable 2-oxoglutarate-dependent dioxygenase At5g05600%2C transcript variant X1,-,,,,
LOC4338719,1220.931182,1750.426175,12.60908576,21.2273652,751.298452,-6.420390715,0.347782037,-18.46096129,4.26E-76,8.68E-74,chitinase 9,-,,,,
LOC4326578,9676.652359,10605.70904,355.3469624,600.3098879,5309.504563,-4.403638217,0.241738872,-18.21650854,3.82E-74,7.58E-72,anthocyanin 3'-O-beta-glucosyltransferase,-,,,,
LOC4351427,4267.463578,4651.312849,737.0583768,819.3762968,2618.802775,-2.517042027,0.138664078,-18.15208431,1.24E-73,2.42E-71,protein ZINC INDUCED FACILITATOR-LIKE 1%2C transcript variant X3,OsVMT|OsZIFL12,,,,
LOC4348924,1893.216073,2057.777013,74.50823405,120.5714344,1036.518189,-4.324120385,0.238217637,-18.15197415,1.24E-73,2.42E-71,glutathione S-transferase U17%2C transcript variant X2,-,,,,
LOC4338718,5152.252314,4401.853436,766.8616704,770.1288096,2772.774058,-2.636063643,0.145703759,-18.09193981,3.69E-73,6.95E-71,chitinase 2-like,Cht-2,,,,
LOC4349207,6035.109197,6092.283044,217.7932995,371.0543437,3179.059971,-4.357889368,0.241795788,-18.02301602,1.29E-72,2.40E-70,probable glutathione S-transferase GSTU6,-,,,,
LOC4351819,2025.548013,1538.859331,90.55616138,111.2313937,941.5487249,-4.13583629,0.230709588,-17.92659043,7.31E-72,1.33E-69,2-alkenal reductase (NADP(+)-dependent),-,,,,
LOC4346877,17414.6901,18690.50968,1014.458264,1555.541322,9668.799839,-3.810786378,0.213585287,-17.84198916,3.34E-71,6.03E-69,probable glutathione S-transferase GSTU1,-,,,,
LOC4346175,8374.583345,8414.255468,2240.978424,2227.175157,5314.248099,-1.909800064,0.107741619,-17.72574127,2.65E-70,4.76E-68,uncharacterized LOC4346175,-,,,,
LOC4348299,2366.520092,2376.706135,402.3444638,436.4346286,1395.50133,-2.49754568,0.141590141,-17.63926263,1.23E-69,2.19E-67,flavonoid 3'-monooxygenase CYP75B4-like,OsCYP75B4|CYP75B4,,,,
LOC4349188,9080.675666,10025.74222,2181.371837,2185.569521,5868.339812,-2.129301608,0.120746647,-17.63445745,1.34E-69,2.36E-67,uncharacterized LOC4349188,-,,,,
LOC4347195,4432.637021,4453.429433,731.3269742,592.6680365,2552.515366,-2.749401276,0.155997329,-17.62466892,1.59E-69,2.79E-67,uncharacterized LOC4347195,-,,,,
LOC9267582,886.7205895,847.3199464,44.70494043,32.26559511,452.7527679,-4.514447925,0.257045771,-17.56281732,4.75E-69,8.24E-67,probable L-type lectin-domain containing receptor kinase S.5%2C transcript variant X2,-,,,,
LOC4342380,3858.876639,3608.214629,575.4328229,668.2374566,2177.690387,-2.583686514,0.147310479,-17.53905449,7.21E-69,1.24E-66,uncharacterized acetyltransferase At3g50280,-,,,,
LOC4337318,3027.213864,3641.896913,442.4642822,472.9456967,1896.130189,-2.863730981,0.16362251,-17.50205998,1.38E-68,2.35E-66,uncharacterized LOC4337318%2C transcript variant X6,RLI1,,,,
LOC4335556,9964.498476,11725.64497,1611.670416,1851.87534,6288.422302,-2.645916515,0.151824272,-17.42749352,5.10E-68,8.60E-66,70 kDa peptidyl-prolyl isomerase,rFKBP65|OsFKBP65,,,,
LOC4347587,892.5161489,826.2685192,17.19420786,9.340040689,436.3297292,-6.069060066,0.34994161,-17.34306492,2.23E-67,3.72E-65,disease resistance protein Pik-2-like,-,,,,
LOC4352160,963.0287884,938.8936549,64.19170933,46.70020345,503.203589,-4.117609288,0.237704348,-17.32239785,3.19E-67,5.29E-65,alpha-dioxygenase 1%2C transcript variant X1,PIOX|RalphaO,,,,
LOC4328743,1169.737074,1140.987356,26.36445205,50.94567649,597.0086397,-4.867831182,0.281802383,-17.27391776,7.39E-67,1.22E-64,allene oxide synthase 4-like,OsAOS4|OsHPL1,,,,
LOC4325765,3669.555032,5645.992786,296.8866557,278.5030315,2472.734376,-4.017769019,0.233540723,-17.2037192,2.49E-66,4.07E-64,probable glutathione S-transferase,-,,,,
LOC9269286,3852.115153,4173.445451,294.5940946,423.6982095,2185.963227,-3.476822585,0.202250203,-17.19070014,3.12E-66,5.06E-64,protein RESPONSE TO LOW SULFUR 3,-,,,,
LOC4352582,15029.8174,15467.53617,4096.806592,3768.281871,9590.610507,-1.9554975,0.114229457,-17.11902994,1.07E-65,1.71E-63,metallothionein-like protein 4C,OsMT1d,,,,
LOC4333077,9418.749965,9694.182244,1702.226578,2019.146978,5708.576441,-2.359599407,0.138989871,-16.97677247,1.22E-64,1.91E-62,probable nucleoredoxin 1-2,-,,,,
LOC4335335,3141.193199,3094.559804,350.7618403,246.2374364,1708.18807,-3.390880975,0.19983887,-16.96807519,1.41E-64,2.18E-62,primary amine oxidase-like,-,,,,
LOC4347942,2851.415229,2919.832958,379.4188534,469.5493183,1655.05409,-2.761227033,0.163608847,-16.87700317,6.64E-64,1.02E-61,serine carboxypeptidase-like 2,OsSCP46,,,,
LOC9271905,777.5708873,721.011383,13.75536629,22.92555442,383.8157977,-5.31480053,0.316607541,-16.7867149,3.05E-63,4.62E-61,exocyst complex component EXO70A1,-,,,,
LOC4326657,7808.550376,8216.372052,955.9979568,1254.961831,4558.970554,-2.855728939,0.170228915,-16.77581586,3.67E-63,5.51E-61,cytochrome P450 72A15,-,,,,
LOC4347545,11399.86536,10405.72049,1545.186146,1141.183153,6122.988785,-3.022481065,0.181001751,-16.69862883,1.34E-62,1.99E-60,beta-glucosidase 31-like,Os9BGlu31,,,,
LOC4350584,790.1279327,823.1108051,5.731402619,12.73641912,407.9266399,-6.38205362,0.385244577,-16.56623869,1.22E-61,1.78E-59,leucine-rich repeat protein 2,-,,,,
LOC9271230,11949.47757,12327.71579,1782.466214,2255.195279,7078.713715,-2.586966718,0.156601671,-16.51940687,2.66E-61,3.84E-59,Bowman-Birk type bran trypsin inhibitor-like,OsBBPI,,,,
LOC4325766,787.230153,1032.572506,38.97353781,32.26559511,472.760448,-4.685459036,0.285237998,-16.42648971,1.24E-60,1.76E-58,probable glutathione S-transferase,-,,,,
LOC4341689,2050.662104,2279.86957,398.9056223,393.9798982,1280.854299,-2.449486373,0.150723065,-16.2515695,2.18E-59,3.04E-57,putative anthocyanidin reductase,-,,,,
LOC9269211,933.0850648,1056.781647,93.99500295,100.1931638,546.0137197,-3.354108259,0.206614967,-16.23361705,2.92E-59,4.05E-57,translation initiation factor IF-2-like%2C transcript variant X5,-,,,,
LOC4341912,1114.67926,1215.719923,139.8462239,151.1388402,655.3460617,-2.998450972,0.184769054,-16.22810153,3.19E-59,4.41E-57,tyrosine-sulfated glycopeptide receptor 1,-,,,,
LOC4341627,795.9234921,905.2113714,66.48427038,69.62575787,459.3112229,-3.641064689,0.225530703,-16.14443019,1.24E-58,1.71E-56,cytochrome P450 71D7,-,,,,
LOC4337219,1898.045706,2633.533548,200.5990917,171.5171108,1225.923864,-3.609362433,0.224723325,-16.0613609,4.76E-58,6.49E-56,uncharacterized LOC4337219,-,,,,
LOC4333209,1143.657057,899.9485145,33.24213519,15.28370295,523.0328523,-5.441201381,0.339969609,-16.00496406,1.18E-57,1.60E-55,protein CONSERVED IN THE GREEN LINEAGE AND DIATOMS 27%2C chloroplastic,-,,,,
LOC4325584,5273.959062,5062.868251,1216.203636,1333.927629,3221.739645,-2.018206981,0.126150571,-15.99839752,1.31E-57,1.77E-55,putative methyltransferase DDB_G0268948,-,,,,
LOC9269190,10013.76073,8590.034886,1352.611018,1658.28177,5403.672101,-2.62628317,0.164237546,-15.99075994,1.48E-57,1.99E-55,ABC transporter G family member 53-like,OsPDR20,,,,
LOC4342988,3435.800803,2957.725527,598.3584334,540.0241708,1882.977234,-2.491296662,0.156966635,-15.87150457,9.98E-57,1.33E-54,glucose-6-phosphate 1-dehydrogenase 2%2C chloroplastic,OsG6PDH3,,,,
LOC4326284,10041.7726,10621.49761,3083.494609,3043.155076,6697.479975,-1.753945749,0.110530664,-15.86840863,1.05E-56,1.39E-54,ABC transporter C family member 4,-,,,,
LOC4326010,967.8584212,768.3770943,56.16774567,50.94567649,460.8372344,-4.023999847,0.255245199,-15.76523224,5.40E-56,7.02E-54,multicopper oxidase LPR1 homolog 1-like,-,,,,
LOC9269925,2079.639901,1946.204448,400.0519028,361.7143031,1196.902639,-2.404287757,0.15265694,-15.74961323,6.91E-56,8.88E-54,putative leucine-rich repeat-containing protein DDB_G0290503%2C transcript variant X2,-,,,,
LOC4351017,660.6937726,676.8033858,41.26609886,29.71831128,352.1203921,-4.256189228,0.272331275,-15.62871997,4.64E-55,5.93E-53,probable aminotransferase TAT2,OsNAAT6,,,,
LOC4336809,3269.661433,3151.398658,745.0823405,657.1992267,1955.835415,-2.196985352,0.140579584,-15.62805417,4.69E-55,5.96E-53,putative ABC transporter C family member 15,-,,,,
LOC9267088,6411.820559,5841.771059,1557.795232,1619.223418,3857.652567,-1.947186451,0.12480381,-15.60197927,7.06E-55,8.81E-53,Bowman-Birk type bran trypsin inhibitor,-,,,,
LOC4339530,5989.710649,5213.385956,955.9979568,1125.89945,3321.248503,-2.426609866,0.156249053,-15.53039725,2.16E-54,2.67E-52,zinc finger protein BRUTUS%2C transcript variant X2,OsHRZ2,,,,
LOC4350822,853.8790862,698.9073844,41.26609886,28.02012207,405.5181729,-4.508529733,0.290936062,-15.49663423,3.66E-54,4.44E-52,barwin,-,,,,
LOC4331239,3613.531291,3775.573476,998.4103362,995.9879753,2345.87577,-1.889426177,0.122454112,-15.42966711,1.03E-53,1.25E-51,uncharacterized LOC4331239%2C transcript variant X2,-,,,,
LOC4348268,802.6849781,882.0548014,85.97103928,72.17304169,460.7209651,-3.421105375,0.222083081,-15.40461958,1.52E-53,1.83E-51,phosphoenolpyruvate carboxykinase (ATP),-,,,,
LOC4335903,1124.338525,1067.307361,166.2106759,154.5352187,628.0979452,-2.775294719,0.180221987,-15.39931259,1.65E-53,1.98E-51,ultraviolet-B receptor UVR8,-,,,,
LOC4347224,1122.406672,1312.556488,136.4073823,106.136826,669.3768422,-3.335805195,0.217015985,-15.37124184,2.55E-53,3.02E-51,1-aminocyclopropane-1-carboxylate oxidase 1,OsACO2,,,,
LOC9268662,25718.7608,21220.89123,3794.188534,4525.674261,13814.87871,-2.49584213,0.162709592,-15.339244,4.18E-53,4.92E-51,Bowman-Birk type bran trypsin inhibitor,APIP4,,,,
LOC4337229,847.1176002,767.3245229,75.65451457,60.28571718,437.5955887,-3.581058799,0.234072844,-15.29890753,7.78E-53,9.05E-51,probable isoaspartyl peptidase/L-asparaginase 2,-,,,,
LOC4331509,605.6359582,709.433098,11.46280524,7.641851473,333.5434282,-6.140237822,0.401911445,-15.27758888,1.08E-52,1.25E-50,catalase-1,OsCATC|NOE1|OsCAT3,,,,
LOC9267218,566.9988955,530.4959665,18.34048838,13.58551373,282.355216,-5.127076109,0.339983696,-15.08035875,2.18E-51,2.49E-49,zinc finger protein STOP1 homolog,-,,,,
LOC4344670,4267.463578,4115.554026,1192.131745,1119.955788,2673.776284,-1.859072086,0.123354711,-15.07094515,2.51E-51,2.85E-49,monodehydroascorbate reductase 5%2C chlorplastic-like%2C transcript variant X1,-,,,,
LOC4332972,1782.134518,1609.381613,178.8197617,238.5955849,952.2328693,-3.015681901,0.200853982,-15.01429976,5.92E-51,6.68E-49,transcription factor BHLH062-like%2C transcript variant X1,OsIRO3|OsOsbHLH063,,,,
LOC9270523,8005.599396,8840.54687,2376.239526,2413.975971,5409.090441,-1.814105122,0.121271142,-14.95908336,1.36E-50,1.52E-48,putative glycine-rich cell wall structural protein 1,-,,,,
LOC4335048,1259.568245,1037.835363,121.5057355,137.5533265,639.1156674,-3.144813411,0.210480305,-14.94112907,1.78E-50,1.98E-48,bifunctional L-3-cyanoalanine synthase/cysteine synthase 2%2C mitochondrial%2C transcript variant X2,OsCAS,,,,
LOC4332846,5819.707573,5476.528797,1603.646453,1472.33005,3593.053218,-1.877532392,0.125685007,-14.93839586,1.85E-50,2.05E-48,superoxide dismutase [Cu-Zn] 1-like%2C transcript variant X2,SodCc7|OsSOD1|OsCSD4,,,,
LOC4331493,992.972512,1068.359932,144.431346,157.0825025,590.7115732,-2.770078797,0.186494553,-14.85340326,6.61E-50,7.24E-48,MLO protein homolog 1-like%2C transcript variant X1,-,,,,
LOC4347777,3138.29542,3435.592926,617.8452023,484.8330212,1919.141642,-2.578746736,0.174022983,-14.8184262,1.11E-49,1.21E-47,probable flavin-containing monooxygenase 1,-,,,,
LOC4345425,601.7722519,509.4445392,21.77932995,22.07645981,288.7681452,-4.662637775,0.315478826,-14.77955851,1.98E-49,2.14E-47,patatin-like protein 2,-,,,,
LOC4329764,633.6478287,644.1736736,38.97353781,23.77464903,335.1424223,-4.377461409,0.296247551,-14.77636319,2.08E-49,2.24E-47,7-deoxyloganetin glucosyltransferase,-,,,,
LOC4331884,2563.569112,1999.885588,177.6734812,104.4386368,1211.391704,-4.026095279,0.272647144,-14.76668791,2.40E-49,2.57E-47,protein DETOXIFICATION 27,OsMATE1,,,,
LOC9272212,1098.258508,1103.094787,176.5272007,146.0442726,630.9811921,-2.776983817,0.190427731,-14.58287514,3.61E-48,3.84E-46,U-box domain-containing protein 33-like,-,,,,
LOC4328933,850.0153799,1019.94165,71.06939247,93.40040689,508.6067073,-3.496330684,0.240494722,-14.53807655,6.95E-48,7.33E-46,BAG family molecular chaperone regulator 6%2C transcript variant X1,ALEX1,,,,
LOC4324137,577.6240877,508.3919679,8.023963666,11.03822991,276.2695623,-5.805478335,0.399915655,-14.51675688,9.49E-48,9.95E-46,subtilisin-like protease SBT3.10,RSP1,,,,
LOC4324144,618.1930036,648.383959,58.46030671,61.13481178,346.5430203,-3.402240475,0.235078452,-14.47278744,1.80E-47,1.88E-45,protein DETOXIFICATION 12%2C transcript variant X2,-,,,,
LOC4325794,4375.647353,3630.318628,787.4947198,851.6418919,2411.275648,-2.287449657,0.158474497,-14.43418153,3.15E-47,3.28E-45,Bowman-Birk type wound-induced proteinase inhibitor WIP1,IAI2,,,,
LOC4350820,1164.907441,1247.297064,24.071891,59.43662257,623.9282547,-4.820193679,0.336062433,-14.34314938,1.18E-46,1.21E-44,barwin,-,,,,
LOC107275658,6921.829787,5279.697952,614.4063607,382.9416683,3299.718942,-3.616043559,0.252321177,-14.33111405,1.40E-46,1.43E-44,uncharacterized LOC107275658,-,,,,
LOC4330786,15686.64747,15943.29842,5295.81602,5609.118981,10633.72022,-1.536103476,0.107694259,-14.26355954,3.69E-46,3.73E-44,24.1 kDa heat shock protein%2C mitochondrial-like%2C transcript variant X2,-,,,,
LOC4339131,2112.481404,1765.162174,337.006474,369.3561545,1146.001552,-2.455164009,0.17504121,-14.02620562,1.08E-44,1.06E-42,cytochrome P450 714D1-like,EUI1|OsCYP714D1|LG5,,,,
LOC4342317,6029.313638,5142.863675,1236.836685,1027.404476,3359.104618,-2.304189968,0.164762986,-13.98487625,1.93E-44,1.88E-42,pathogenesis-related protein PRB1-3,OsPR1a|OsSCP,,,,
LOC4323945,13410.92447,14332.86424,3739.167069,4246.322135,8932.319478,-1.796269227,0.12867823,-13.95938711,2.76E-44,2.67E-42,cinnamoyl-CoA reductase 1,OS-CAD,,,,
LOC9268204,623.0226364,622.069675,66.48427038,54.34205492,341.4796592,-3.375325361,0.242150827,-13.93893801,3.67E-44,3.54E-42,malonyl-coenzyme:anthocyanin 5-O-glucoside-6'''-O-malonyltransferase,-,,,,
LOC4349819,13397.4015,11611.96727,3230.218516,2788.426693,7757.003494,-2.055486134,0.147606389,-13.92545506,4.44E-44,4.25E-42,ABC transporter C family member 10,-,,,,
LOC4350952,2245.779271,2261.975857,459.65849,356.6197354,1331.008338,-2.469371879,0.178002457,-13.87268422,9.27E-44,8.85E-42,putative cinnamyl alcohol dehydrogenase 4%2C transcript variant X2,-,,,,
LOC4342703,2126.970303,1924.10045,437.8791601,367.6579653,1214.15197,-2.333569368,0.16885452,-13.81999941,1.93E-43,1.83E-41,probable galactinol--sucrose galactosyltransferase 2%2C transcript variant X1,-,,,,
LOC4350345,4453.887405,4641.839707,1173.791256,969.6660425,2809.796103,-2.086908398,0.151048188,-13.81617635,2.04E-43,1.93E-41,probable O-methyltransferase 2,-,,,,
LOC4339756,2780.902589,2795.629538,844.808746,842.3018513,1815.910681,-1.724852828,0.125149696,-13.78231734,3.26E-43,3.07E-41,jasmonic acid-amido synthetase JAR1-like%2C transcript variant X1,OsJar1|OsGH3.5|OsGH3-5,,,,
LOC4325989,7675.25251,6602.780154,1246.006929,1560.63589,4271.168871,-2.34572385,0.170218588,-13.78065628,3.33E-43,3.13E-41,Bowman-Birk type bran trypsin inhibitor,-,,,,
LOC9269692,1551.278068,1588.330185,347.3229987,379.5452898,966.6191355,-2.108663817,0.153466803,-13.74019512,5.83E-43,5.45E-41,uncharacterized LOC9269692%2C transcript variant X2,-,,,,
LOC4347808,891.5502223,832.5839474,119.2131745,135.8551373,494.8006204,-2.752249101,0.200357859,-13.73666659,6.12E-43,5.70E-41,protein PIN-LIKES 7,-,,,,
LOC4350568,712.8538072,676.8033858,87.11731981,70.47485247,386.8123413,-3.149883196,0.230260358,-13.6796591,1.34E-42,1.24E-40,uncharacterized LOC4350568,OsBAG6,,,,
LOC4345877,1499.118034,1163.091355,187.9900059,172.3662054,755.6414,-2.887602465,0.211447806,-13.65633688,1.85E-42,1.70E-40,nitronate monooxygenase%2C transcript variant X3,-,,,,
LOC4349196,1020.018456,1048.361077,79.09335614,39.90744658,546.8450838,-4.142508131,0.304587493,-13.60038816,3.98E-42,3.64E-40,probable glutathione S-transferase GSTU6,-,,,,
LOC4338413,1947.307961,1895.681023,526.1427604,498.418535,1216.88757,-1.908378556,0.140826749,-13.55125057,7.79E-42,7.10E-40,probable WRKY transcription factor 70,OsWRKY45|WRKY45,,,,
LOC4334013,994.9043651,1555.700473,80.23963666,96.79678533,681.9103151,-3.843287258,0.28422759,-13.52186555,1.16E-41,1.05E-39,uncharacterized LOC4334013,-,,,,
LOC4330867,3818.307724,4623.945993,1.146280524,1.698189216,2111.274547,-11.49485349,0.850682758,-13.5125032,1.32E-41,1.18E-39,nitrate reductase [NAD(P)H],OsNIA1|OsNia1|OsNR2,,,,
LOC4340443,786.2642264,877.8445159,93.99500295,116.3259613,468.6074267,-2.976053993,0.220316485,-13.50808583,1.40E-41,1.25E-39,probable cyclic nucleotide-gated ion channel 20%2C chloroplastic%2C transcript variant X2,OsCNGC13,,,,
LOC4341948,3763.249909,3832.412329,1096.990461,945.0422988,2409.42375,-1.896733612,0.140949594,-13.45682206,2.81E-41,2.46E-39,AAA-ATPase At3g28580,-,,,,
LOC4344782,640.4093146,570.4936782,59.60658724,45.00201423,328.8778986,-3.54695969,0.263839302,-13.44363658,3.36E-41,2.92E-39,phenolic glucoside malonyltransferase 2,-,,,,
LOC4327292,546.7144375,672.5931003,45.85122095,52.6438657,329.4506561,-3.622722233,0.269594339,-13.43767915,3.64E-41,3.13E-39,protein SENESCENCE-ASSOCIATED GENE 21%2C mitochondrial,OsLEA9,,,,
LOC4334382,17885.09633,18801.02967,6446.681666,6791.058676,12480.96659,-1.470417636,0.109491157,-13.42955606,4.06E-41,3.48E-39,probable aldehyde oxidase 2,-,,,,
LOC4350580,1000.699925,1222.035351,146.723907,110.3822991,619.9603705,-3.119735278,0.232314817,-13.42891217,4.09E-41,3.50E-39,uncharacterized LOC4350580%2C transcript variant X3,-,,,,
LOC4342115,692.5693493,470.4993988,6.877683143,11.88732451,295.4584389,-5.913845378,0.440456445,-13.42662922,4.22E-41,3.60E-39,chitinase 1-like,RC24,,,,
LOC9268035,3333.412586,3375.596358,444.7568432,628.33001,1945.523949,-2.640829698,0.197283793,-13.38594347,7.31E-41,6.20E-39,leaf-specific thionin,-,,,,
LOC4349477,2324.985249,2134.614722,584.6030671,608.800834,1413.250968,-1.90125764,0.142114865,-13.37831648,8.10E-41,6.84E-39,60S ribosomal export protein NMD3,OsNMD3,,,,
LOC4345952,6931.489052,7049.070412,2126.350372,2365.577578,4618.121853,-1.637322737,0.123245896,-13.28500817,2.83E-40,2.36E-38,uncharacterized LOC4345952,-,,,,
